,Unnamed: 0,ID,dG,std
12,12,R04786,,
13,13,R04787,,
14,14,R04789,-322.4854113969533,81.12286756775957
15,15,R04790,-333.92197715379234,90.5337500266754
16,16,R04791,20.06987048628116,50.08244151389892
17,17,R04792,24.213907727621063,59.20932405455275
18,18,R04794,31.50643624312022,27.06142396790978
19,19,R04795,-601.5139341714339,310.0055126189238
20,20,R04798,,
21,21,R04799,,
22,22,R04800,,
23,23,R04801,-15.625691838766755,108.46074525499264
24,24,R04803,,
25,25,R04804,6.806174539781157,4.637015262429606
26,26,R04805,18.904755290038565,11.472874129133752
27,27,R04806,-399.8727157065047,17.28477694163089
28,28,R04807,-399.8727157065047,17.28477694163089
29,29,R04808,-594.4631711358587,224.42190346771196
30,30,R04809,48.68853791167982,77.65877941347225
31,31,R04810,13.042764928942644,21.95378130807475
32,32,R04811,18.0398054942116,186.49149117335853
33,33,R04812,3.5893091904105034,71.79469915694946
34,34,R04813,-48.68853791167995,77.65877941347225
35,35,R04817,13.733764444236456,105.7306901292546
36,36,R04818,-0.4233216613745867,52.75183390437478
37,37,R04819,-3.65763306161449,52.75183390437478
38,38,R04823,18.23750967291339,85.56207284326344
39,39,R04824,-0.4233216613745867,52.75183390437478
40,40,R04825,-3.65763306161449,52.75183390437478
41,41,R04826,-394.9592573387303,62.89452797019227
42,42,R04827,,
43,43,R04829,-2.7495704348700087,37.38712585023541
44,44,R04830,5.98388183511014,37.38712585023541
45,45,R04831,17.193262738555006,21.980675643807
46,46,R04832,-2.749570434870236,37.38712585023541
47,47,R04833,-5.983881835109685,37.38712585023541
48,48,R04834,17.19326273855478,21.980675643807
49,49,R04835,31.073366442799937,196.29453875357495
50,50,R04836,27.83905504256049,196.29453875357495
51,51,R04837,34.337885680407624,188.01354271574655
52,52,R04838,31.10357428016772,188.01354271574655
53,53,R04840,34.27466486016071,188.64956078191597
54,54,R04842,-18.25459371318671,149.42882160595184
55,55,R04843,-21.48890511342661,149.42882160595184
56,56,R04844,17.341585783760394,19.38960993761586
57,57,R04845,-29.63701248076262,184.29931209278604
58,58,R04846,-32.871323881002525,184.29931209278604
59,59,R04847,41.24575798124579,188.08706286371972
60,60,R04849,-25.172869868152503,76.22264396164947
61,61,R04850,,
62,62,R04852,,
63,63,R04853,-376.1882623285047,43.40284337916229
64,64,R04854,,
65,65,R04855,,
66,66,R04856,,
67,67,R04857,-49.10861625147709,85.27181962022429
68,68,R04858,,
69,69,R04859,-374.8249963402173,66.0828480955399
70,70,R04860,474.2998961187965,66.82856892908713
71,71,R04861,-125.18731104513397,55.4688746643162
72,72,R04862,30.99116720888152,31.713957685296307
73,73,R04863,,
74,74,R04864,,
75,75,R04866,,
76,76,R04867,,
77,77,R04868,-12.326070036666296,38.848672179066426
78,78,R04869,,
79,79,R04870,-143.93626051188372,63.77781964477195
80,80,R04872,-463.63979924841874,93.91229615588516
81,81,R04874,-21.644891931475517,22.12742882351885
82,82,R04875,-0.256187286797882,66.53842318923253
83,83,R04876,-14.021804503271255,31.77995752011895
84,84,R04877,45.95750423847579,119.14155159592244
85,85,R04878,58.03221362153581,83.50291356800948
86,86,R04879,306.13518082910565,69.32131688934324
87,87,R04880,18.14401783009464,50.00409675193504
88,88,R04881,-96.70968972713794,107.61914777194993
89,89,R04882,-11.661952353297352,16.826935803121415
90,90,R04883,-14.896263753537257,16.826935803121415
91,91,R04884,-887.2673421000885,249.776658193882
92,92,R04885,46.9303088860205,60.58747996727452
93,93,R04886,,
94,94,R04887,-96.68974704975378,117.40242283636108
95,95,R04888,-15.717199811311843,20.637813290658137
96,96,R04889,-18.951511211551747,20.637813290658137
0,0,R04890,-69.82895263824054,39.07742191381809
1,1,R04891,-11.642549587352391,16.826935803121415
2,2,R04892,-14.876860987592297,16.826935803121415
3,3,R04893,-87.55173045204545,53.78696556332017
4,4,R04894,-76.42480410362575,60.25396760501928
5,5,R04895,35.05316201556806,51.250774856963865
6,6,R04899,134.74525707312358,34.46969340996317
7,7,R04900,-29.93202699507601,57.72382744781977
8,8,R04901,-16.844808500227092,60.84853795706099
9,9,R04902,-332.6911782281455,54.465494230464735
10,10,R04903,-31.54792198269776,60.76346021536959
11,11,R04904,-165.5109037562389,60.93836061186227
12,12,R04905,-78.19052508209708,123.13678390084957
13,13,R04906,-65.17295789730787,88.14315373988141
14,14,R04907,-107.17960031137048,78.85949815737499
15,15,R04908,-78.84151188399207,82.54439039035063
16,16,R04909,32.821182382217785,23.392495543377407
17,17,R04910,-2.186928798793403,63.67630154489086
18,18,R04911,3.227465034943471,47.69323013213791
19,19,R04913,,
20,20,R04914,-73.24074477387722,83.66273996914394
21,21,R04915,-473.9728707608157,100.5774662233032
22,22,R04916,-32.79363958260262,19.29034053564919
23,23,R04917,-36.027950982842526,19.29034053564919
24,24,R04918,18.922426631395183,19.65819892869085
25,25,R04919,19.209231196982277,17.159092872594044
26,26,R04920,,
27,27,R04921,,
28,28,R04922,,
29,29,R04923,,
30,30,R04924,,
31,31,R04925,99.32399849691107,49.71635778359275
32,32,R04927,,
33,33,R04928,-28.24007240629317,28.940191657584307
34,34,R04929,-36.1968695726452,72.03948098618837
35,35,R04930,32.43584299353154,89.06449985813398
36,36,R04931,-3.8453208289162575,120.33111026247798
37,37,R04932,-81.58395138293156,133.12831854147615
38,38,R04933,-41.488609016378064,81.48376206334383
39,39,R04934,161.68841247340777,95.44295323089506
40,40,R04935,,
41,41,R04936,92.79071045894044,105.29251673723137
42,42,R04937,,
43,43,R04938,,
44,44,R04939,,
45,45,R04940,-219.4353730718641,79.34545385264899
46,46,R04941,37.02868754581871,88.99752542139228
47,47,R04942,-67.24300675323936,88.99885822594733
48,48,R04943,-81.48166901272953,133.12831854147615
49,49,R04944,-93.38706039986286,98.49980762440237
50,50,R04945,-105.51090099960096,91.74570856659484
51,51,R04946,-103.6811343685221,93.67902239046884
52,52,R04947,,
53,53,R04948,,
54,54,R04949,,
55,55,R04950,,
56,56,R04951,,
57,57,R04952,,
58,58,R04953,,
59,59,R04954,,
60,60,R04955,,
61,61,R04956,,
62,62,R04957,,
63,63,R04958,,
64,64,R04959,,
65,65,R04960,,
66,66,R04961,,
67,67,R04962,,
68,68,R04963,,
69,69,R04964,,
70,70,R04965,,
71,71,R04966,,
72,72,R04967,,
73,73,R04968,,
74,74,R04969,,
75,75,R04970,,
76,76,R04971,,
77,77,R04972,-30.483942549821336,170.12284788870525
78,78,R04973,,
79,79,R04975,89.24666638497695,135.4148531530959
80,80,R04977,,
81,81,R04978,8.956129112791396,105.0025564759006
82,82,R04979,,
83,83,R04980,-418.61052222085584,326.4073003971066
84,84,R04981,-48.73544232798767,339.7933192282092
85,85,R04982,-396.2105198726296,111.26325890478226
86,86,R04983,37.285708779013646,114.9410383919094
87,87,R04984,-417.20395023582455,125.9959573420427
88,88,R04985,-18.41643697630141,23.690354569221544
89,89,R04986,18.416436976300844,23.690354569221544
90,90,R04987,-383.0535051986316,95.42969000996162
91,91,R04988,-90.18843208848422,488.8684609380185
92,92,R04989,-458.2213662114804,111.26632691033656
93,93,R04990,37.285708779013646,114.9410383919094
94,94,R04993,64.60390601804966,147.7598886953405
95,95,R04996,-13.509178401609915,23.423391165529715
96,96,R04998,15.138146399149235,54.95931483477575
0,0,R04999,182.0603091729032,105.22757379468436
1,1,R05000,-92.78688039154387,67.40616088996522
2,2,R05001,-141.61048455014563,29.047143003247253
3,3,R05002,-27.396232383180617,42.47841603558762
4,4,R05010,,
5,5,R05030,-10.282009605235174,38.16998575641993
6,6,R05032,-20.83332357021188,45.53864930540344
7,7,R05035,-96.6884015496224,107.61914777194993
8,8,R05036,429.1438598849997,144.06447552749563
9,9,R05037,422.0881860032503,143.730903590386
10,10,R05038,-18.28807321816762,53.89836264588836
11,11,R05039,-452.78511830357286,13.150348706189387
12,12,R05040,,
13,13,R05041,,
14,14,R05043,7.688252310246845,4.634437050258399
15,15,R05044,,
16,16,R05045,,
17,17,R05046,10.099905174530695,49.84163997249441
18,18,R05048,-52.15930452588015,65.03791898845438
19,19,R05049,-26.598910617552235,4.375940578939712
20,20,R05050,-22.85163865078397,4.375940578939712
21,21,R05051,28.880523450415083,27.31732040498322
22,22,R05052,-3.163966364936612,22.7092027705269
23,23,R05053,-0.5526031476370585,29.75493341140874
24,24,R05055,5.521142227057133,42.81149285519358
25,25,R05056,16.40666404022929,96.33630925175036
26,26,R05057,-14.84292060049574,105.84969423037982
27,27,R05058,1.791449590365236,74.3787571341226
28,28,R05059,,
29,29,R05060,,
30,30,R05061,-38.904246131812,33.42926702029127
31,31,R05062,,
32,32,R05063,22.557811951477326,18.7224786538066
33,33,R05064,-12.509149170117624,32.88917966757705
34,34,R05066,21.19520950474424,43.39218613199565
35,35,R05068,17.55341731735666,12.490026213683686
36,36,R05069,8.66313393061495,32.53928633386776
37,37,R05070,-50.50294174892481,36.46069719302972
38,38,R05071,27.992907613331617,55.60351739796421
39,39,R05072,-326.8010711691227,84.79076402811066
40,40,R05074,-61.64848486453678,47.40034124579483
41,41,R05075,,
42,42,R05076,-16.859432996966888,69.27106482714761
43,43,R05077,22.56251148462609,48.18427737993037
44,44,R05078,-37.405823577941945,69.13753386302199
45,45,R05079,65.6798455827207,61.1644711248512
46,46,R05080,,
47,47,R05081,,
48,48,R05083,-37.170399330079285,35.22872772270751
49,49,R05084,,
50,50,R05085,5.42987154766579,20.971509859006645
51,51,R05086,-12.036756281950602,3.301116527671696
52,52,R05087,-31.75812252098544,25.454057456830878
53,53,R05088,161.28702074021442,119.96275141540424
54,54,R05089,-190.5805107560759,69.49389377805323
55,55,R05090,-373.3005792718608,96.3604313508581
56,56,R05092,-109.00860114391236,114.88846439591435
57,57,R05097,-448.2002415454673,72.82639738904092
58,58,R05098,-91.83193407225544,40.17779020583012
59,59,R05099,-28.22824968530512,4.375940578939712
60,60,R05100,7.450928906816898,29.909538613081985
61,61,R05102,,
62,62,R05105,,
63,63,R05106,,
64,64,R05107,,
65,65,R05108,,
66,66,R05109,,
67,67,R05110,,
68,68,R05111,,
69,69,R05112,,
70,70,R05113,,
71,71,R05114,,
72,72,R05115,,
73,73,R05116,,
74,74,R05117,,
75,75,R05118,,
76,76,R05119,-31.168823961144767,50.707351097644754
77,77,R05120,96.13019542142646,141.5053705344164
78,78,R05121,-149.96440246715474,141.01923039505328
79,79,R05122,-151.53523870067505,207.29073783778264
80,80,R05123,-96.71949171289596,107.61914777194993
81,81,R05124,24.213320445812627,63.4889798195769
82,82,R05125,-21.034236212528924,94.3353081086656
83,83,R05126,-415.3917947342394,105.22788716476263
84,84,R05127,-325.8828900477088,52.09936107389025
85,85,R05128,2.082742908956192,79.3846873135085
86,86,R05129,-56.31461324583972,68.78202343246984
87,87,R05130,36.415590750008136,98.2410665243138
88,88,R05131,97.51126730706856,70.48925902839254
89,89,R05132,,
90,90,R05133,39.72204570598736,68.12372094172412
91,91,R05134,45.860697516637686,63.016502993699774
92,92,R05135,-83.91453756698115,50.485717965015326
93,93,R05136,-74.21072721206534,69.86800050632357
94,94,R05137,7.956260199546456,76.61013534501161
95,95,R05138,38.63299801134441,55.774330011375646
96,96,R05140,-243.81096479643816,3.517183104405899
0,0,R05141,-4.630884210440854,16.455640847601625
1,1,R05142,-4.63088492565339,16.455640847601625
2,2,R05144,,
3,3,R05145,,
4,4,R05146,,
5,5,R05147,44.36432232371497,40.469060152446175
6,6,R05148,-348.8837162351305,79.4424197626166
7,7,R05149,-14.322428069484827,213.32273644586215
8,8,R05150,-30.201550929065004,109.2131103789491
9,9,R05151,,
10,10,R05152,,
11,11,R05153,-640.1793742483939,119.90242940516973
12,12,R05154,-430.9115594556004,99.84335393927276
13,13,R05155,-506.8711090509949,107.00151622340556
14,14,R05156,-305.72878716077486,63.20995127623603
15,15,R05157,-433.3573300193032,91.32578433944292
16,16,R05158,-407.588825405149,38.94187210663125
17,17,R05162,-96.71949171289596,107.61914777194993
18,18,R05163,,
19,19,R05164,,
20,20,R05165,347.3798708973836,93.9242218240479
21,21,R05166,12.067252012186998,52.95685548929967
22,22,R05167,,
23,23,R05168,-3.717323370190556,40.2779659344433
24,24,R05169,54.5620226747028,53.75062382918472
25,25,R05170,27.117496793430007,29.702446109010857
26,26,R05171,-17.792742236992837,56.564132998404666
27,27,R05172,45.237268118265575,51.49849741638258
28,28,R05173,,
29,29,R05174,-68.03057939176314,77.12582137646692
30,30,R05175,,
31,31,R05176,-6.206600400348036,23.36741426741925
32,32,R05177,108.23830318666192,206.566709210706
33,33,R05179,,
34,34,R05180,-184.0860686631276,180.98856459314965
35,35,R05181,178.3242945825885,179.62916216974205
36,36,R05182,,
37,37,R05183,,
38,38,R05185,,
39,39,R05186,,
40,40,R05188,,
41,41,R05189,,
42,42,R05190,-149.95967195441796,19.494349149157404
43,43,R05191,,
44,44,R05193,,
45,45,R05196,,
46,46,R05197,-35.444800538175485,57.47195573161446
47,47,R05198,,
48,48,R05199,,
49,49,R05202,64.91746188519011,139.35141135862236
50,50,R05207,-1.939270593536364,55.59503146455876
51,51,R05209,,
52,52,R05210,457.8519045066904,77.97875546275486
53,53,R05211,4.1455541916238445,119.11523223762254
54,54,R05212,-96.72512947470965,107.61914777194993
55,55,R05213,-96.72358871381172,107.61914777194993
56,56,R05214,-96.71962203552091,107.61914777194993
57,57,R05215,457.813951477765,77.97875546275486
58,58,R05216,4.1455541916238445,119.07322392290972
59,59,R05217,-212.37166140478337,120.7545356743087
60,60,R05218,-54.68051281738355,149.5223054739119
61,61,R05219,226.12080575529276,126.8052072096258
62,62,R05220,-530.0616619005671,3.612873080358448
63,63,R05221,-7.230921356559975,27.61121897870108
64,64,R05222,244.77860764098,243.20161088603388
65,65,R05223,370.9670732587471,249.82764719966735
66,66,R05224,-23.736832029927427,44.41746516866839
67,67,R05225,-94.38663985286468,114.56936010835864
68,68,R05226,-5.9118573105803165,96.7020936862833
69,69,R05227,-18.55058151537952,81.79979613289582
70,70,R05228,983.8448989130704,90.47232421133558
71,71,R05229,453.0880633333823,47.941622084975016
72,72,R05230,2.468878413188577,41.09796217041887
73,73,R05231,8.02664253890515,3.5648142565923577
74,74,R05232,20.053435860739555,3.5417418191308543
75,75,R05233,15.135674140929837,53.1082955899197
76,76,R05234,8.822944923863488,46.8111296351963
77,77,R05235,-47.6145765532774,43.67388351413943
78,78,R05236,-66.52782166675411,50.1020978411656
79,79,R05237,-71.49408702065088,41.49615402868463
80,80,R05238,-71.95294485871574,37.8102679542709
81,81,R05239,11.585412746350556,116.79201166114078
82,82,R05240,66.74537589268306,104.25352346247674
83,83,R05241,11.585412746350784,116.79201166114078
84,84,R05243,159.2258036337331,149.93261393660077
85,85,R05244,-6.408996490208551,120.23180969885682
86,86,R05245,-323.72989601496727,124.0279445662295
87,87,R05246,-355.0422388474923,85.05247397309648
88,88,R05247,-336.1053852050712,99.35220785260928
89,89,R05248,-473.8314027584852,93.47000367920838
90,90,R05249,-346.31459196614264,48.96388038055826
91,91,R05250,336.9042456828082,72.35395873548075
92,92,R05251,-123.98349665344016,48.92854104979648
93,93,R05252,112.85906031630124,43.67099647775523
94,94,R05255,,
95,95,R05256,-508.8358609740856,103.50177048034408
96,96,R05257,-503.2782555738676,99.886315729404
0,0,R05258,419.5076908386101,139.58542693118437
1,1,R05259,,
2,2,R05260,,
3,3,R05261,-248.7231012182285,107.87082158086191
4,4,R05262,-245.48878981798865,107.87082158086191
5,5,R05263,-248.7231012182285,107.87082158086191
6,6,R05264,-245.48878981798865,107.87082158086191
7,7,R05265,-278.9583810294049,67.87636460883162
8,8,R05266,-392.4321370869101,51.88240950020704
9,9,R05267,32.53085678560844,52.91308385482854
10,10,R05268,49.95639182860952,42.07063642718615
11,11,R05269,-31.65533810092574,52.91308385482854
12,12,R05270,-397.7585421783659,52.49675643582413
13,13,R05271,20.053435860739555,3.5417418191308543
14,14,R05272,-49.23234217632785,43.67388351413943
15,15,R05273,509.6179232931929,43.79110905049095
16,16,R05274,-271.17671625785897,51.953253987813646
17,17,R05275,99.49082278983336,118.65313104609594
18,18,R05276,-1.0962564562260866,37.71590414800729
19,19,R05277,-211.47918524983467,82.82675757290659
20,20,R05278,-529.2064055114106,116.70373454621956
21,21,R05279,-237.74040093511712,76.08458590723691
22,22,R05280,253.21222097948268,74.84705807044266
23,23,R05281,-392.4321370869101,51.88240950020704
24,24,R05282,20.053435860739555,3.5417418191308543
25,25,R05283,11.260953939145054,3.5648142565923577
26,26,R05284,78.59139100714162,37.34979963747907
27,27,R05285,,
28,28,R05286,-11.63728156826312,16.826935803121415
29,29,R05287,20.222996808234484,36.992741488319815
30,30,R05288,-392.4321370869101,51.88240950020704
31,31,R05289,-50.84904434244345,43.67388351413943
32,32,R05290,-358.72626185911776,96.7878319726191
33,33,R05291,-355.49195045887785,96.7878319726191
34,34,R05292,87.25076692486259,110.09130289265411
35,35,R05293,84.01645552462269,110.09130289265411
36,36,R05294,-454.0311908096169,93.42514295517364
37,37,R05295,-487.05839206514975,86.91472471616459
38,38,R05296,-24.62476766567282,45.98465803324562
39,39,R05297,45.64112825568418,57.25204678763564
40,40,R05298,-20.921737979412832,40.44435906851021
41,41,R05299,-532.6839586455735,90.70314901654396
42,42,R05300,-18.52521049882779,75.01421363483486
43,43,R05301,-530.7568355796881,88.67093078959554
44,44,R05302,-433.6619361460781,47.59226607372831
45,45,R05303,52.46814009640915,95.75893590572426
46,46,R05304,,
47,47,R05305,12.339713958914436,20.87260044195776
48,48,R05307,43.55010746918562,41.73814861427606
49,49,R05308,199.87656242247752,145.84026787587237
50,50,R05309,93.73996207353532,106.11943797733085
51,51,R05310,90.0208804094882,102.79363195379084
52,52,R05311,40.85638583702237,26.09362034885641
53,53,R05312,158.1172425607487,115.39974732298208
54,54,R05313,123.70383520047176,98.21934102930878
55,55,R05314,82.19329471070124,105.4229147519962
56,56,R05315,24.13746024189541,32.86679172845671
57,57,R05316,,
58,58,R05317,-183.3410747974781,76.40350366061251
59,59,R05318,,
60,60,R05320,-666.0226667419547,68.5289011840532
61,61,R05321,-458.6623449134105,74.90823927062164
62,62,R05322,-463.4749503495999,64.83323115624415
63,63,R05323,-111.0633770091856,129.7936352615888
64,64,R05324,-54.010488671258464,63.30531565174544
65,65,R05325,-205.16534564503527,84.9181438445143
66,66,R05326,39.93968758460418,43.83988489189233
67,67,R05327,,
68,68,R05328,-27.39026721966551,44.04410181216545
69,69,R05329,,
70,70,R05330,-2.4123951739543656,27.421719448385392
71,71,R05331,96.14302784978328,139.35155835559533
72,72,R05332,-24.65044131642465,42.93136718783955
73,73,R05333,,
74,74,R05334,-87.22740433943531,5.944823854590329
75,75,R05335,-85.73459419928942,78.13196282682982
76,76,R05336,0.4891848075742757,3.3441345166240204
77,77,R05337,-51.33544797177923,57.09683756149453
78,78,R05338,-27.632361559966284,3.770712438662216
79,79,R05339,-15.286856456720884,3.770369201281509
80,80,R05341,-15.625691838766755,108.46074525499264
81,81,R05344,-473.3681027635064,72.34097469368028
82,82,R05345,-191.9904177950632,119.52134660131482
83,83,R05346,,
84,84,R05347,20.09159591732986,18.98636959064082
85,85,R05348,25.62846512528037,41.786889784955534
86,86,R05349,-15.884309644520172,79.15901796107887
87,87,R05350,-19.11862104476008,79.15901796107887
88,88,R05351,-34.77879763696578,103.2179612691051
89,89,R05352,6.371076664985068,77.27528574589475
90,90,R05353,-14.253643545787028,46.96633003541332
91,91,R05354,91.3541380331558,122.43487507191298
92,92,R05355,16.0147367968365,66.43020563369056
93,93,R05356,0.2399817877546013,38.76030154156439
94,94,R05357,-21.65359770528209,23.747264330507598
95,95,R05358,44.28243544363994,88.97117961393896
96,96,R05359,-63.35638550744821,84.38156547431163
0,0,R05360,-70.66561967757389,86.19494613635895
1,1,R05361,-9.030132804583928,67.60762325691356
2,2,R05362,17.882014196811866,74.1616650521377
3,3,R05363,-8.866971090408043,70.54572421660677
4,4,R05364,-4.776707421602595,76.67368407149229
5,5,R05365,-51.750386661373696,85.74180142448716
6,6,R05366,-27.30052994477586,60.01858411581756
7,7,R05367,68.58150270933399,56.200591476661295
8,8,R05368,77.84221829553692,51.856541007659374
9,9,R05369,37.77043780783585,96.54166475964256
10,10,R05370,65.58368988390991,59.88393799807125
11,11,R05371,8.794940783922797,58.149352526447416
12,12,R05372,10.652667554087294,56.09194925691279
13,13,R05373,-26.164977859993144,5.12251395040942
14,14,R05374,-22.82218511831604,49.18398516164019
15,15,R05375,10.190098457853566,35.65894574890462
16,16,R05376,18.281308884933253,47.28427004235481
17,17,R05377,-1.0074998982104262,60.75533044453432
18,18,R05378,22.365915631992777,24.32906814770136
19,19,R05379,-37.96420856679973,93.67530984237254
20,20,R05380,-99.7529695128627,94.22924937844228
21,21,R05381,2.947649736140761,70.47271669942663
22,22,R05382,23.377419378390897,114.6804037247754
23,23,R05383,104.25358164350962,70.03524030669212
24,24,R05384,8.126370632715222,99.68553369822804
25,25,R05385,8.384663246136682,103.8230257511844
26,26,R05386,52.5791255071192,209.54386602417
27,27,R05387,-30.860631041400097,106.839966369676
28,28,R05388,-143.88758391606638,144.06670203705107
29,29,R05389,0.0009963733667177,3.2791974649514657
30,30,R05390,81.10534677158552,105.95093316365168
31,31,R05391,90.76892188486008,117.84249841824315
32,32,R05392,-100.87095518812998,172.57273487048826
33,33,R05393,95.48250917279816,148.9252772248681
34,34,R05394,61.41414370351826,95.33410035250324
35,35,R05395,125.0138787299066,121.65560604298985
36,36,R05396,121.77956732966668,121.65560604298985
37,37,R05397,121.26664077004205,144.70936814398092
38,38,R05398,,
39,39,R05399,92.90554605025368,116.13240885942236
40,40,R05400,19.43700748797164,66.52687931821825
41,41,R05401,-214.25447753697068,89.44571298752298
42,42,R05402,6.447425300492654,40.734794608619374
43,43,R05403,1.296309886714134,49.21133424554189
44,44,R05404,-468.8573993029687,100.95246498318008
45,45,R05405,-430.01065005563817,97.76377474927942
46,46,R05406,-499.2130141203888,83.33742535706499
47,47,R05407,-575.6729067514101,146.74514579798807
48,48,R05408,-584.9956533962611,97.1215317089967
49,49,R05409,-582.59309188724,173.72335843556937
50,50,R05410,-425.7810394325768,113.56937915921544
51,51,R05411,-372.0728846368026,128.19876699706242
52,52,R05412,-387.2258218476568,117.5993070409323
53,53,R05413,-540.5529256986874,98.94225983061372
54,54,R05414,-376.392555564148,119.08222111049984
55,55,R05415,-347.209873790516,124.518790314815
56,56,R05416,-494.4771887922491,73.09392249697322
57,57,R05417,-369.0844578903418,113.26206332669192
58,58,R05418,-331.04131070697963,63.74637052648852
59,59,R05419,-435.12026973042873,51.86757039982771
60,60,R05420,-211.53218116036916,89.74649075349652
61,61,R05421,-70.73389978743278,77.89172138524465
62,62,R05422,-369.2773696957537,47.90410301942917
63,63,R05423,-314.4399305975616,113.9573349162331
64,64,R05424,-34.805507008568085,56.68530250686342
65,65,R05425,-359.83366168113616,47.40214043069723
66,66,R05426,-456.2717300824223,77.35535729824132
67,67,R05427,-349.4070041451495,62.80679831967219
68,68,R05428,-366.8587673033287,89.7420843612118
69,69,R05429,-353.4313917092529,124.83949607594997
70,70,R05430,-437.372470872447,135.40406059749026
71,71,R05431,-401.2500962928882,81.78481856967143
72,72,R05432,-430.9038480719672,135.40406059749026
73,73,R05433,-394.7814734924089,81.78481856967143
74,74,R05434,-421.6986962444404,153.40904505473725
75,75,R05435,-360.878211893163,106.72908032217605
76,76,R05436,-354.4095890926829,106.72908032217605
77,77,R05437,-393.72286470194166,88.1148814520033
78,78,R05438,-387.25424190146185,88.1148814520033
79,79,R05439,-158.1495951266708,104.3944557257397
80,80,R05440,-395.056705975366,87.90975478714658
81,81,R05441,-323.2806459375253,58.786521750390826
82,82,R05442,-391.0600217092016,52.98852264868021
83,83,R05443,-392.4321370869101,51.88240950020704
84,84,R05444,-442.2298236066459,103.31586797765192
85,85,R05445,55.183720852132765,93.58978817185104
86,86,R05446,-358.4825932491277,52.06980869779575
87,87,R05447,-408.56623699743056,94.14473853275815
88,88,R05448,-357.3625473659856,49.07327919391653
89,89,R05449,-361.7652602275274,59.29170717989032
90,90,R05450,-386.4997969177482,24.780271968051085
91,91,R05451,16.864569055460976,57.35975163973095
92,92,R05452,-5.162497687264789,18.48574963555335
93,93,R05453,-48.753213426454295,30.9814376576009
94,94,R05454,201.2047033690558,76.09896246182198
95,95,R05455,174.839116289663,76.09854038026695
96,96,R05456,-450.3673199780833,48.29619297028294
0,0,R05459,17.177230520506402,136.88324424846388
1,1,R05462,-574.0321206413636,206.66106053437016
2,2,R05463,-335.49252953238545,49.39844348496349
3,3,R05465,-168.67638220814516,21.370935336889342
4,4,R05466,-442.6210776353587,30.08231636018871
5,5,R05467,-8.018040406865083,59.230947420223
6,6,R05468,-472.45651268926775,45.44857325410395
7,7,R05469,-499.23295543245706,73.59367455587544
8,8,R05470,-257.2879426941564,106.36733931218384
9,9,R05471,1.5095253436438585,81.56288117855146
10,10,R05472,116.7309499858545,70.4887139082256
11,11,R05473,-582.8411345724822,64.9457116576349
12,12,R05474,89.62935023467082,57.35230295276038
13,13,R05475,-241.48131558589705,75.56520839758325
14,14,R05476,43.54718386971024,38.36882807276388
15,15,R05477,63.96867832682256,37.239876928049206
16,16,R05478,-55.58401508068583,97.97091066429708
17,17,R05479,156.61019279149255,90.92515300760378
18,18,R05480,338.1262589769891,72.84550864147927
19,19,R05481,123.98349665344024,48.92854104979648
20,20,R05482,,
21,21,R05483,-45.1634449738179,141.15320320435444
22,22,R05484,108.86505452950948,133.4037433680501
23,23,R05485,-68.29041637044288,77.89172138524465
24,24,R05486,-367.317257550965,74.60210088692071
25,25,R05487,-391.3574252248568,36.00378726517953
26,26,R05488,-348.55060463573056,66.71042172238346
27,27,R05492,-308.5691282415351,109.06573352894436
28,28,R05493,-436.5555483986915,57.96130543631607
29,29,R05495,37.5639873271807,47.24950122115678
30,30,R05496,,
31,31,R05497,49.95639182860952,42.07063642718615
32,32,R05498,61.63725215202696,33.724487510913
33,33,R05499,37.819748173103406,33.72431292367865
34,34,R05500,46.48415403641338,33.72458053090959
35,35,R05501,42.28754724011448,33.72458053090963
36,36,R05502,67.5991246950946,33.724709267019776
37,37,R05503,71.7957314913935,33.72470926701982
38,38,R05504,75.697856832164,78.50655270826594
39,39,R05505,,
40,40,R05506,-12.518683059349629,64.35017292155096
41,41,R05507,6.501946528229524,3.664413011044908
42,42,R05508,0.2521943806385707,21.799457029221426
43,43,R05509,-38.05004936134134,70.88297098214841
44,44,R05510,-48.23615037325044,56.77326485671328
45,45,R05511,-58.51958427511268,74.55660313354389
46,46,R05512,,
47,47,R05515,-24.3699393496681,40.23887607643751
48,48,R05516,27.456389134207583,46.81857931789911
49,49,R05518,-54.62016667239532,42.8921365014566
50,50,R05519,-329.4082232126767,54.91068443146354
51,51,R05520,-41.9302295830278,96.48014792750402
52,52,R05521,-401.22269468636256,52.50792270506451
53,53,R05522,-401.2226946855158,52.50792270506451
54,54,R05526,-9.583096399688088,30.61915905914649
55,55,R05527,5.833008698495377,34.11198453126089
56,56,R05530,26.591827337130372,38.91341048599931
57,57,R05531,-63.38859022111103,26.36648023455044
58,58,R05532,-41.93022958218061,96.48014792750402
59,59,R05533,47.580614729636736,116.36817261817416
60,60,R05534,83.13410858893751,126.87531272808964
61,61,R05535,59.09267902563731,111.54539574442629
62,62,R05536,128.733453080729,125.62977179722688
63,63,R05537,-324.2152326753416,35.732823890686106
64,64,R05538,119.60743017400544,67.40869335741979
65,65,R05539,578.9782548474764,56.08533616303737
66,66,R05540,547.5418977441616,62.92172535113305
67,67,R05541,-259.11167292843453,60.34699185322842
68,68,R05542,-278.2317268405708,57.00749980532755
69,69,R05543,-73.96962535612228,107.1126432502986
70,70,R05544,75.14872238070433,92.09223560910624
71,71,R05545,,
72,72,R05546,35.60475340116591,76.01090677542855
